,sku,Tên,Trạng thái,Nhãn hàng,Loại,Nhóm,Đặc điểm nổi bật,Giá gốc,Giá hiện tại,Giảm giá,Thời gian kết thúc giảm giá,Khuyến mãi,Link đặt hàng,Ảnh,Màu,Thông tin hàng hóa,Thiết kế và Trọng lượng,Thông số cơ bản,Tính năng và tiện ích
36,00912276,Tủ Lạnh Sharp Inverter Multi door 401 Lít SJ-FXP480VG-CH,Mua ngay,Sharp,Tủ lạnh,Tủ nhiều cửa,[],20190000,15990000,21,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/sharp-inverter-multi-door-401-lit-sj-fxp480vg-ch?sku=00912276,https://cdn2.fptshop.com.vn/unsafe/sharp_sj_fxp480vg_ch_1_c5d4980d82.png,Vàng,"{'Model': 'SJ-FXP480VG-CH', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2020', 'Thời hạn bảo hành sản phẩm': ['Máy nén 10 năm'], 'Màu sắc': ['Vàng']}","{'Kích thước': 'Cao 180 cm - Ngang 79 cm - Sâu 68 cm', 'Trọng lượng sản phẩm': [{'displayValue': '97 kg', 'value': 97}], 'Chất liệu': ['Cửa: Mặt gương']}","{'Loại tủ': ['Tủ lạnh nhiều cửa'], 'Dung tích sử dụng': ['Tổng: 473 lít', 'Sử dụng: 401 lít', 'Ngăn đá: 133 lít', 'Ngăn lạnh: 268 lít'], 'Số người sử dụng': 'Trên 5 người', 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh đa chiều'], 'Công nghệ kháng khuẩn khử mùi': ['Plasmacluster Ion', 'Bộ lọc với các phân tử Ag+Cu Nano'], 'Công nghệ bảo quản thực phẩm': ['Ngăn rau củ giữ ẩm Humidity Control'], 'Công suất tiêu thụ điện trung bình': ['411 kWh/năm'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Khoá trẻ em', 'Chế độ cấp đông nhanh', 'Chuông báo khi quên đóng cửa', 'Bảng điều khiển bên ngoài']}"
37,00912290,Tủ lạnh LG Inverter 374 lít LTD37BLM,Mua ngay,LG,Tủ lạnh,Ngăn đá trên,[],16790000,9890000,41,2024-10-24T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/lg-inverter-374-lit-ltd37blm,https://cdn2.fptshop.com.vn/unsafe/lg_ltd37blm_1_6651119035.png,Đen,"{'Model': 'LTD37BLM', 'Xuất xứ': ['Indonesia'], 'Thời điểm ra mắt': '2024', 'Thời hạn bảo hành sản phẩm': ['Máy nén 10 năm'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 172 cm - Ngang 70 cm - Sâu 68 cm', 'Trọng lượng sản phẩm': [{'displayValue': '64 kg', 'value': 64}], 'Chất liệu': ['Cửa: Vật liệu PCM']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Tổng: 410 lít', 'Sử dụng: 374 lít', 'Ngăn đá: 88 lít', 'Ngăn lạnh: 286 lít'], 'Số người sử dụng': '3-4 người', 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Luồng khí lạnh đa chiều Multi Air Flow', 'DoorCooling làm lạnh từ cánh cửa tủ'], 'Công nghệ kháng khuẩn khử mùi': ['Bộ lọc khử mùi than hoạt tính'], 'Công nghệ bảo quản thực phẩm': ['Linear Cooling'], 'Công suất tiêu thụ điện trung bình': ['398 kWh/năm'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Khay đá lớn xoay, có thể tháo rời', 'Tay nắm chìm Pocket Handle', 'Làm đông nhanh', 'Lấy nước ngoài']}"
38,00910358,Tủ lạnh Hisense mini một cửa 82 lít HR08DW,Mua ngay,Hisense,Tủ lạnh,Mini,"['1 - 2 người sử dụng ', 'Làm lạnh trực tiếp ', 'Đèn LED chiếu sáng']",4290000,3690000,14,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/hisense-mini-mot-cua-82-lit-hr08d?sku=00910358,https://cdn2.fptshop.com.vn/unsafe/hisense_hr08dw_1_92135f71a0.png,Trắng,"{'Model': 'HR08DW', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Màu sắc': ['Trắng']}","{'Kích thước': 'Dài 45.1 cm - Rộng 48 cm - Cao 86.7 cm', 'Trọng lượng sản phẩm': [{'displayValue': '24.6 kg', 'value': 24.6}], 'Chất liệu': ['Cửa tủ Thép', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh Mini'], 'Dung tích sử dụng': ['Tổng: 82 lít', 'Sử dụng: 82 lít', 'Ngăn lạnh: 75 lít', 'Ngăn đá: 7 lít'], 'Công nghệ tiết kiệm điện': ['Non Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh trực tiếp (Có đóng tuyết)'], 'Nhãn năng lượng': '5 sao'}",
39,00912510,Tủ lạnh Electrolux mini một cửa 94 lít EUM0930BD-VN,Hàng sắp về,Electrolux,Tủ lạnh,,[],3990000,3990000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/electrolux-mini-94-lit-eum0930bd-vn?sku=00912510,https://cdn2.fptshop.com.vn/unsafe/electrolux_mini_94_lit_eum0930bd_vn_4_da44d3a769.jpg,Đen,"{'Model': 'EUM0930BD-VN', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2022', 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 84 cm - Ngang 44.8 cm - Sâu 47.5  cm', 'Trọng lượng sản phẩm': [{'displayValue': '19.7 kg', 'value': 19.7}], 'Chất liệu': ['Cửa tủ Thép phủ sơn', 'Khay ngăn lạnh: Kính']}","{'Loại tủ': ['Tủ lạnh Mini'], 'Dung tích sử dụng': ['Tổng: 94 lít', 'Sử dụng: 94 lít', 'Ngăn lạnh: 94 lít'], 'Công nghệ tiết kiệm điện': ['Non Inverter'], 'Công nghệ làm lạnh': ['Trực tiếp'], 'Công nghệ kháng khuẩn khử mùi': ['Không'], 'Công nghệ bảo quản thực phẩm': ['Không'], 'Nhãn năng lượng': 'Đang cập nhật'}",{'Tiện ích': ['Đèn chiếu sáng trong tủ']}
40,00912509,Tủ lạnh Electrolux mini một cửa 45 lít EUM0500AD-VN,Hàng sắp về,Electrolux,Tủ lạnh,,[],3090000,3090000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/electrolux-mini-45-lit-eum0500ad-vn?sku=00912509,https://cdn2.fptshop.com.vn/unsafe/electrolux_mini_45_lit_eum0500ad_vn_1_c7b5783ede.jpg,Xám,"{'Model': 'EUM0500AD-VN', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2022', 'Màu sắc': ['Xám']}","{'Kích thước': 'Cao 50 cm - Ngang 44.5 cm - Sâu 46.8  cm', 'Trọng lượng sản phẩm': [{'displayValue': '13.4 kg', 'value': 13.4}], 'Chất liệu': ['Cửa tủ Thép phủ sơn', 'Khay ngăn lạnh: Kính']}","{'Loại tủ': ['Tủ lạnh Mini'], 'Dung tích sử dụng': ['Tổng: 46 lít', 'Sử dụng: 45 lít', 'Ngăn lạnh: 45 lít'], 'Công nghệ tiết kiệm điện': ['Non Inverter'], 'Công nghệ làm lạnh': ['Trực tiếp'], 'Công nghệ kháng khuẩn khử mùi': ['Không'], 'Công nghệ bảo quản thực phẩm': ['Không'], 'Nhãn năng lượng': 'Đang cập nhật'}",
41,00912503,Tủ lạnh Hisense Inverter Side By Side 519 lít HS56WBG,Hàng sắp về,Hisense,Tủ lạnh,Side by Side,[],14990000,14190000,5,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/hisense-inverter-side-by-side-519-lit-hs56wbg,https://cdn2.fptshop.com.vn/unsafe/hisense_hs56wbg_1_823f714f1b.png,Đen,"{'Model': 'HS56WBG', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2023', 'Thời hạn bảo hành sản phẩm': ['Máy nén Trọn đời'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 178.5 cm - Ngang 91 cm - Sâu 64.3 cm', 'Trọng lượng sản phẩm': [{'displayValue': '83 kg', 'value': 83}], 'Chất liệu': ['Cửa tủ Mặt kính', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh lớn - Side by side'], 'Dung tích sử dụng': ['Sử dụng: 519 lít', 'Ngăn đá: 185 lít', 'Ngăn lạnh: 334 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Luồng khí lạnh đa chiều Multi Air Flow'], 'Công nghệ kháng khuẩn khử mùi': ['Bộ lọc diệt khuẩn, khử mùi Anti Bacteria·Purify'], 'Công nghệ bảo quản thực phẩm': ['Hoàn toàn không đóng tuyết Total No Frost'], 'Nhãn năng lượng': '3 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Khay đá xoay di chuyển linh hoạt', 'Ron cửa dễ vệ sinh', 'Ngăn rau củ cân bằng ẩm', 'Khay kệ có thể dịch chuyển', 'Khay cửa lớn XXL', 'Khay kính chịu lực', 'Chuông báo khi quên đóng cửa', 'Hệ thống đèn LED dịu nhẹ']}"
42,00912292,Tủ lạnh Aqua Inverter 328 lít AQR-T380FA(SL),Hàng sắp về,Aqua,Tủ lạnh,Ngăn đá trên,[],8290000,7990000,4,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/aqua-inverter-328-lit-aqr-t380fasl,https://cdn2.fptshop.com.vn/unsafe/aqua_aqr_t380fa_sl_1_a4c268bd26.png,Đen,"{'Model': 'AQR-T380FA(SL)', 'Xuất xứ': ['Việt Nam'], 'Thời điểm ra mắt': '2024', 'Thời hạn bảo hành sản phẩm': ['Máy nén 10 năm'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 163.5 cm - Ngang 59.8 cm - Sâu 69.5 cm', 'Trọng lượng sản phẩm': [{'displayValue': '52 kg', 'value': 52}], 'Chất liệu': ['Cửa: Mặt thép']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Tổng: 345 lít', 'Sử dụng: 328 lít', 'Ngăn đá: 91 lít', 'Ngăn lạnh: 237 lít'], 'Số người sử dụng': '3-4 người', 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh đa chiều', 'Làm lạnh gián tiếp'], 'Công nghệ kháng khuẩn khử mùi': ['Kháng khuẩn khử mùi DEO Fresh'], 'Công nghệ bảo quản thực phẩm': ['Ngăn trữ lạnh Chiller Box -1 độ C', 'Ngăn rau củ quả Fresh Box'], 'Công suất tiêu thụ điện trung bình': ['339 kWh/năm'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Đèn LED chiếu sáng', 'Ngăn đông mềm trữ thịt cá không cần rã đông', 'Hộp đá xoay di động', 'Khay kệ linh hoạt']}"
43,00911965,Tủ lạnh Hisense Inverter Multi Door 427 lít RQ519N4EBU,Hàng sắp về,Hisense,Tủ lạnh,Tủ nhiều cửa,[],13990000,13990000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/hisense-inverter-multi-door-427-lit-rq519n4ebu?sku=00911965,https://cdn2.fptshop.com.vn/unsafe/hisense_rq519n4ebu_1_4cbde6c7a4.png,Đen,"{'Model': 'RQ519N4EBU', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời hạn bảo hành sản phẩm': ['Máy nén Trọn đời'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 181.7 cm - Rộng 79.4 cm - Sâu 64.3 cm', 'Trọng lượng sản phẩm': [{'displayValue': '87.2 kg', 'value': 87.2}], 'Chất liệu': ['Cửa tủ Gương']}","{'Loại tủ': ['Tủ lạnh nhiều cửa'], 'Dung tích sử dụng': ['Tổng: 436 lít', 'Sử dụng: 427 lít', 'Ngăn đá: 149 lít', 'Ngăn lạnh: 287 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Luồng khí lạnh đa chiều Multi Air Flow'], 'Công nghệ kháng khuẩn khử mùi': ['Không'], 'Công nghệ bảo quản thực phẩm': ['Ngăn rau củ cân bằng ẩm (Moisture Fresh Crisper)', 'Hoàn toàn không đóng tuyết Total No Frost', 'Ngăn cấp đông mềm linh hoạt'], 'Nhãn năng lượng': '3 sao'}","{'Tiện ích': ['Khay đá xoay di chuyển linh hoạt', 'Ron cửa dễ vệ sinh', 'Ngăn đựng Snack', 'Khay kệ có thể dịch chuyển', 'Khay cửa lớn XXL', 'Khay kính chịu lực', 'Chuông báo khi quên đóng cửa', 'Hệ thống đèn LED dịu nhẹ']}"
44,00912505,Tủ lạnh Toshiba Inverter 409 lít GR-RT535WEA-PMV(06)-MG,Hàng sắp về,Toshiba,Tủ lạnh,,[],15990000,12990000,19,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/toshiba-inverter-409-lit-gr-rt535wea-pmv06-mg,https://cdn2.fptshop.com.vn/unsafe/toshiba_gr_rt535wea_pmv_06_mg_1_7550d579d9.png,Xám,"{'Model': 'GR-RT535WEA-PMV(06)-MG', 'Xuất xứ': ['Thái Lan'], 'Thời điểm ra mắt': '2023', 'Màu sắc': ['Xám']}","{'Kích thước': 'Cao 172.3 cm - Ngang 70 cm - Sâu 66.3 cm', 'Trọng lượng sản phẩm': [{'displayValue': '70 kg', 'value': 70}], 'Chất liệu': ['Cửa: Thép không gỉ', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Sử dụng: 409 lít', 'Ngăn đá: 107 lít', 'Ngăn lạnh: 302 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Luồng khí lạnh đa chiều Multi Air Flow'], 'Công nghệ kháng khuẩn khử mùi': ['Công nghệ PureBio bộ lọc tinh thể Ag+'], 'Công nghệ bảo quản thực phẩm': ['Ngăn Cooling Zone -1 độ C', 'Ngăn rau quả Origin Fresh điều chỉnh độ ẩm'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Đèn LED chiếu sáng cả ngăn đông và ngăn lạnh', 'Làm lạnh nhanh', 'Khoá trẻ em', 'Khay kệ linh hoạt']}"
45,00912504,Tủ lạnh Toshiba Inverter Side By Side 555 lít GR-RS696WI-PMV(60)-AG,Hàng sắp về,Toshiba,Tủ lạnh,,[],17990000,17990000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/toshiba-inverter-side-by-side-555-lit-gr-rs696wi-pmv60-ag,https://cdn2.fptshop.com.vn/unsafe/toshiba_gr_rs696wi_pmv_60_ag_1_57fc84c76c.png,Xám,"{'Model': 'GR-RS696WI-PMV(60)-AG', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Màu sắc': ['Xám']}","{'Kích thước': 'Cao 176.5 cm - Rộng 89.7 cm - Sâu 70.6 cm', 'Trọng lượng sản phẩm': [{'displayValue': '79 kg', 'value': 79}], 'Chất liệu': ['Cửa: Thép không gỉ', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh lớn - Side by side'], 'Dung tích sử dụng': ['Sử dụng: 555 lít', 'Ngăn đá: 206 lít', 'Ngăn lạnh: 349 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh đa chiều'], 'Công nghệ kháng khuẩn khử mùi': ['Công nghệ PureAir'], 'Công nghệ bảo quản thực phẩm': ['Làm lạnh và đông siêu nhanh giúp tối ưu bảo quản thực phẩm'], 'Nhãn năng lượng': '4 sao', 'Điện áp': '220 V / 50 Hz'}",{'Tiện ích': ['Bảng điều khiển bên ngoài']}
46,00912500,Tủ lạnh Electrolux Inverter 341 lít ETB3740M-H,Hàng sắp về,Electrolux,Tủ lạnh,,[],13490000,13490000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/electrolux-inverter-341-lit-etb3740m-h,https://cdn2.fptshop.com.vn/unsafe/electrolux_etb3740m_h_1_63b64bf148.png,Đen,"{'Model': 'ETB3740M-H', 'Xuất xứ': ['Thái Lan'], 'Thời điểm ra mắt': '2024', 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 175.6 cm - Ngang 59.8 cm - Sâu 65 cm', 'Trọng lượng sản phẩm': [{'displayValue': '63 kg', 'value': 63}], 'Chất liệu': ['Cửa tủ Thép phủ sơn', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Tổng: 341 lít', 'Sử dụng: 341 lít', 'Ngăn đá: 73 lít', 'Ngăn lạnh: 267 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Hệ thống làm lạnh EvenTemp'], 'Công nghệ kháng khuẩn khử mùi': ['Khử mùi TasteGuard giảm 93,5% mùi khó chịu'], 'Công nghệ bảo quản thực phẩm': ['Ngăn đông mềm TasteSeal -2 độ C và ngăn bảo quản rau củ quả TasteLock'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Lấy nước ngoài', 'Dung tích bình chứa lớn']}"
47,00912499,Tủ lạnh Electrolux Inverter 341 lít ETB3760M-H,Hàng sắp về,Electrolux,Tủ lạnh,,[],14490000,14490000,0,,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/electrolux-inverter-341-lit-etb3760m-h,https://cdn2.fptshop.com.vn/unsafe/electrolux_etb3760m_h_1_c187914d47.png,Đen,"{'Model': 'ETB3760M-H', 'Xuất xứ': ['Thái Lan'], 'Thời điểm ra mắt': '2024', 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 175.6 cm - Ngang 59.8 cm - Sâu 65 cm', 'Trọng lượng sản phẩm': [{'displayValue': '63 kg', 'value': 63}], 'Chất liệu': ['Cửa tủ Thép phủ sơn', 'Khay ngăn lạnh: Kính chịu lực']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Tổng: 341 lít', 'Sử dụng: 341 lít', 'Ngăn đá: 73 lít', 'Ngăn lạnh: 267 lít'], 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Hệ thống làm lạnh EvenTemp'], 'Công nghệ kháng khuẩn khử mùi': ['Khử mùi TasteGuard giảm 93,5% mùi khó chịu'], 'Công nghệ bảo quản thực phẩm': ['Ngăn đông mềm TasteSeal -2 độ C và ngăn bảo quản rau củ quả TasteLock'], 'Nhãn năng lượng': '5 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Lấy nước ngoài', 'Dung tích bình chứa lớn', 'Làm đá tự động']}"
48,00912289,Tủ lạnh LG Inverter Side By Side 635 lít GR-D257WB,Hàng sắp về,LG,Tủ lạnh,Side by Side,[],35990000,27990000,22,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/lg-inverter-side-by-side-635-lit-gr-d257wb,https://cdn2.fptshop.com.vn/unsafe/lg_gr_d257wb_1_2b6297bacd.png,Đen,"{'Model': 'GR-D257WB', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2022', 'Thời hạn bảo hành sản phẩm': ['Máy nén 10 năm'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 179 cm - Ngang 91.3 cm - Sâu 73.5 cm', 'Trọng lượng sản phẩm': [{'displayValue': '111 kg', 'value': 111}], 'Chất liệu': ['Cửa: Thép không gỉ']}","{'Loại tủ': ['Tủ lạnh lớn - Side by side'], 'Dung tích sử dụng': ['Tổng: 674 lít', 'Sử dụng: 635 lít', 'Ngăn đá: 219 lít', 'Ngăn lạnh: 416 lít'], 'Số người sử dụng': 'Trên 5 người', 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh đa chiều', 'Làm lạnh nhanh', 'DoorCooling làm lạnh từ cánh cửa tủ'], 'Công nghệ kháng khuẩn khử mùi': ['Bộ lọc khử mùi than hoạt tính'], 'Công nghệ bảo quản thực phẩm': ['Ngăn cân bằng ẩm Moist Balance Crisper'], 'Công suất tiêu thụ điện trung bình': ['669 kWh/năm'], 'Nhãn năng lượng': '2 sao', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Điều khiển bằng điện thoại qua ứng dụng LG ThinQ', 'Làm lạnh nhanh', 'Hệ thống làm đá tự động nhỏ gọn SpacePlus', 'Có khóa', 'Lấy đá bên ngoài', 'Làm đông nhanh', 'Lấy nước ngoài', 'Làm đá tự động']}"
49,00912286,Tủ Lạnh Aqua Inverter 358 Lít AQR-T410FA(WGB),Hàng sắp về,Aqua,Tủ lạnh,Ngăn đá trên,[],10290000,9990000,3,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/tu-lanh/aqua-inverter-358-lit-aqr-t410fawgb,https://cdn2.fptshop.com.vn/small/aqua_aqr_t410fa_wgb_1_de6c5607c5.png,Đen,"{'Model': 'AQR-T410FA(WGB)', 'Xuất xứ': ['Việt Nam'], 'Thời điểm ra mắt': '2024', 'Thời hạn bảo hành sản phẩm': ['Máy nén 2 năm'], 'Màu sắc': ['Đen']}","{'Kích thước': 'Cao 177.5 cm - Ngang 59.8 cm - Sâu 68 cm', 'Trọng lượng sản phẩm': [{'displayValue': '62 kg', 'value': 62}], 'Chất liệu': ['Cửa: Kính cường lực']}","{'Loại tủ': ['Tủ lạnh ngăn đá trên'], 'Dung tích sử dụng': ['Tổng: 374 lít', 'Sử dụng: 358 lít', 'Ngăn đá: 91 lít', 'Ngăn lạnh: 267 lít'], 'Số người sử dụng': 'Từ 3-4 người', 'Công nghệ tiết kiệm điện': ['Inverter'], 'Công nghệ làm lạnh': ['Làm lạnh gián tiếp', 'Làm lạnh đa chiều'], 'Công nghệ kháng khuẩn khử mùi': ['Kháng khuẩn khử mùi H-DEO Fresh'], 'Công nghệ bảo quản thực phẩm': ['Ngăn trữ lạnh Chiller Box -1 độ C', 'Ngăn rau củ quả Fresh Box'], 'Công suất tiêu thụ điện trung bình': ['386 kWh/năm'], 'Nhãn năng lượng': 'Đang cập nhật', 'Điện áp': '220 V / 50 Hz'}","{'Tiện ích': ['Đèn LED chiếu sáng', 'Hộp đá xoay', 'Khay kệ linh hoạt', 'Lấy nước ngoài']}"
