,sku,Tên,Trạng thái,Nhãn hàng,Loại,Nhóm,Đặc điểm nổi bật,Giá gốc,Giá hiện tại,Giảm giá,Thời gian kết thúc giảm giá,Khuyến mãi,Link đặt hàng,Ảnh,Màu,Bộ xử lý,Đồ họa,RAM,Lưu trữ,Màn hình,Giao tiếp và kết nối,Hệ điều hành,Bảo mật,Bàn phím và TouchPad,Thông tin pin và sạc,Phụ kiện trong hộp,Thiết kế và Trọng lượng,Thông tin hàng hóa
0,00907896,"Laptop MSI Gaming Stealth 14 AI Studio A1VFG-050VN Ultra 7 155H/AI/32G/1TB/14""2.8KOLED/RTX4060_8G/Win11",Hàng sắp về,MSI,Laptop,Laptop Intel,"['RAM 32GB ', 'Intel Core Ultra 7 155H', 'GeForce RTX 4060 8GB ']",49990000,49490000,1,2024-10-31T23:59:00.000+07:00,"['Chủ thẻ FE Credit: Giảm thêm 150.000đ', 'Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-stealth-14-ai-studio-a1vfg-050vn-ultra-7-155h?sku=00907896,https://cdn2.fptshop.com.vn/unsafe/2024_5_4_638504173313520578_A1VFG-050VN.jpg,Xanh,"{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core Ultra 7', 'Loại CPU': '155H', 'Tốc độ CPU tối thiểu': {'displayValue': '1.4 ', 'value': 1.4}, 'Tốc độ tối đa': {'displayValue': '4.8 GHz', 'value': 4.8}, 'Số nhân': 16, 'Số luồng': 22, 'Bộ nhớ đệm': {'displayValue': '24 MB', 'value': 24}, 'Hiệu suất xử lý AI của CPU': 10}","{'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 4060', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 4060 8GB', 'Bộ nhớ': '8 GB GDDR6', 'Hiệu suất AI (TOPS)': 233}","{'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': ['DDR5'], 'Tốc độ RAM': [{'displayValue': '5600 MHz', 'value': 5600}], 'Số khe cắm rời': 2, 'Hỗ trợ RAM tối đa': '96 GB'}","{'Kiểu ổ cứng': ['SSD'], 'Loại SSD': ['M2. PCIe'], 'Dung lượng': {'displayValue': '1 ', 'value': 1}}","{'Kích thước màn hình': {'displayValue': '14 inch', 'value': 14}, 'Công nghệ màn hình': 'Anti-Glare LED-Backlit Display', 'Độ phân giải': ['2880 x 1800 Pixels'], 'Tần số quét': {'displayValue': '120 ', 'value': 120}, 'Tấm nền': 'OLED', 'Độ phủ màu': ['100% DCI-P3'], 'Tỷ lệ màn hình': '16:10'}","{'Cổng giao tiếp': ['2 Type C', '1 USB 3.2 Gen 1 Type-A', '1 HDMI 2.1', '1 MIC in'], 'Wifi': ['Wifi 7'], 'Bluetooth': ['v5.4'], 'Webcam': ['Full HD Webcam (1080p Webcam)']}","{'OS': ['Windows'], 'Version': 'Windows 11 Home Single Language'}",{'Bảo mật': ['Mật khẩu']},"{'Kiểu bàn phím': 'Per-Key RGB Gaming Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad'}","{'Loại PIN': 'Lithium polymer', 'Dung lượng pin': [{'displayValue': '72 Wh', 'value': 72}], 'Power Supply': {'displayValue': '240 W', 'value': 240}}","{'Phụ kiện trong hộp': ['Bộ sạc điện', 'Balo', 'Chuột']}","{'Kích thước': '315.6 x 246.25 x 19.9-21.8 mm', 'Trọng lượng sản phẩm': [{'displayValue': '1.7 kg', 'value': 1.7}], 'Chất liệu': ['Kim loại']}","{'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành (tháng)': 24, 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': ['Xanh']}"
1,00907726,"Laptop Lenovo IdeaPad Slim 5 14IMH9 U7-155H/AI/32GB/1TB/14""WUXGA/OLED/Win11",Hàng sắp về,Lenovo,Laptop,Laptop Intel,"['RAM 32GB ', 'Màn hình OLED ', 'Intel Core Ultra 7 155H']",28690000,28190000,2,2024-10-31T23:59:00.000+07:00,"['Chủ thẻ FE Credit: Giảm thêm 150.000đ', 'Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14imh9-u7-155h?sku=00907726,https://cdn2.fptshop.com.vn/unsafe/2024_4_24_638495695471341511_IdeaPad Slim 5 14IMH9-grey.jpg,Xám,"{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core Ultra 7', 'Loại CPU': '155H', 'Tốc độ CPU tối thiểu': {'displayValue': '1.4 ', 'value': 1.4}, 'Tốc độ tối đa': {'displayValue': '4.9 GHz', 'value': 4.9}, 'Số nhân': 16, 'Số luồng': 22, 'Bộ nhớ đệm': {'displayValue': '24 MB', 'value': 24}, 'Hiệu suất xử lý AI của CPU': 10}","{'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'ARC', 'Tên đầy đủ (Card onbroad)': 'Intel Arc Graphics'}","{'Dung lượng RAM': '32 GB (1 thanh 32 GB)', 'Loại RAM': ['DDR5'], 'Tốc độ RAM': [{'displayValue': '7467 MHz', 'value': 7467}], 'Số RAM onboard': 1, 'Hỗ trợ RAM tối đa': '32 GB'}","{'Kiểu ổ cứng': ['SSD'], 'Loại SSD': ['M2. PCIe'], 'Dung lượng': {'displayValue': '1 ', 'value': 1}}","{'Kích thước màn hình': {'displayValue': '14 inch', 'value': 14}, 'Công nghệ màn hình': 'OLED', 'Độ phân giải': ['1920 x 1200 Pixels'], 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': {'displayValue': '60 ', 'value': 60}, 'Tấm nền': 'OLED', 'Độ sáng': '400 nits', 'Độ phủ màu': ['100% DCI-P3']}","{'Cổng giao tiếp': ['2 USB Type-A', '2 USB Type-C', '1 HDMI 1.4', '1 MicroSD card reader', '1 Jack 3.5 mm'], 'Wifi': ['Wifi 6E'], 'Bluetooth': ['v5.1'], 'Webcam': ['Full HD Webcam (1080p Webcam)']}","{'OS': ['Windows'], 'Version': 'Windows 11 Home Single Language'}",{'Bảo mật': ['Mật khẩu']},"{'Kiểu bàn phím': 'Backlit Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'TouchPad': 'Multi-touch touchpad'}","{'Dung lượng pin': [{'displayValue': '57 Wh', 'value': 57}], 'Power Supply': {'displayValue': '65 W', 'value': 65}}",{'Phụ kiện trong hộp': ['Bộ sạc điện']},"{'Kích thước': '312 x 221 x 16.9 mm', 'Trọng lượng sản phẩm': [{'displayValue': '1.48 kg', 'value': 1.48}], 'Bản lề (Hinge / Kickstand)': 'Bản lề đơn', 'Chất liệu': ['Hợp kim nhôm']}","{'P/N': '83DA0020VN', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành (tháng)': 24, 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': ['Xám']}"
2,00907887,"Laptop MSI Gaming Stealth 16 MercedesAMG A13VG-289VN i9-13900H/AI/32GB/2TB/16""OLED/RTX 4070_8GB/Win11",Hàng sắp về,MSI,Laptop,Laptop Intel,"['GeForce RTX 4070 8GB ', 'RAM 32GB ', 'Intel Core i9-13900H ']",80990000,80490000,1,2024-10-31T23:59:00.000+07:00,"['Chủ thẻ FE Credit: Giảm thêm 150.000đ', 'Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-stealth-16-mercedesamg-a13vg-289vn-i9-13900h?sku=00907887,https://cdn2.fptshop.com.vn/unsafe/2024_5_4_638504147615496609_A13VG-289VN.jpg,Đen,"{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i9', 'Loại CPU': '13900H', 'Tốc độ CPU tối thiểu': {'displayValue': '2.1 ', 'value': 2.1}, 'Tốc độ tối đa': {'displayValue': '5 GHz', 'value': 5}, 'Số nhân': 14, 'Số luồng': 20, 'Bộ nhớ đệm': {'displayValue': '24 MB', 'value': 24}}","{'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 4070', 'Tên đầy đủ (Card rời)': 'NVIDIA Geforce RTX 4070 8GB GDDR6', 'Bộ nhớ': '8 GB GDDR6'}","{'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': ['DDR5'], 'Tốc độ RAM': [{'displayValue': '5600 MHz', 'value': 5600}], 'Số khe cắm rời': 2, 'Hỗ trợ RAM tối đa': '64 GB'}","{'Kiểu ổ cứng': ['SSD'], 'Loại SSD': ['M2. PCIe'], 'Dung lượng': {'displayValue': '2 ', 'value': 2}}","{'Kích thước màn hình': {'displayValue': '16 inch', 'value': 16}, 'Công nghệ màn hình': 'UHD+', 'Độ phân giải': ['2560 x 1600 Pixels'], 'Tần số quét': {'displayValue': '240 ', 'value': 240}, 'Tấm nền': 'OLED', 'Độ sáng': '400 nits', 'Độ phủ màu': ['100% DCI-P3'], 'Tỷ lệ màn hình': '16:10'}","{'Cổng giao tiếp': ['2 Type C', '1 USB 3.2 Gen 2 Type-A', '1 MicroSD card reader', '1 HDMI 2.1', '1 RJ45 Gigabit Ethernet', '1 MIC in'], 'Wifi': ['Wifi 6E'], 'Bluetooth': ['v5.3'], 'Webcam': ['Full HD Webcam (1080p Webcam)']}","{'OS': ['Windows'], 'Version': 'Windows 11 Home Single Language'}",{'Bảo mật': ['Mật khẩu']},"{'Kiểu bàn phím': 'Per-Key RGB Gaming Keyboard by SteelSeries', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad'}",,"{'Phụ kiện trong hộp': ['Bộ sạc điện', 'Chuột', 'Túi đựng', 'Miếng lót chuột', 'USB']}","{'Kích thước': '355.8 x 259.7 x 19.95 mm', 'Trọng lượng sản phẩm': [{'displayValue': '3.3 kg', 'value': 3.3}], 'Chất liệu': ['Hợp kim Magie và nhôm']}","{'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành (tháng)': 24, 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': ['Đen']}"
3,00907889,"Laptop MSI Gaming Raider GE68 HX 13VG-048VN i7-13700HX/AI/32GB/2TB/16""QHD+/RTX4070_8GB/Win11",Hàng sắp về,MSI,Laptop,Laptop Intel,"['GeForce RTX 4070 8GB ', 'RAM 32GB ', 'Intel Core i7-13700HX']",66990000,66490000,1,2024-10-31T23:59:00.000+07:00,"['Chủ thẻ FE Credit: Giảm thêm 150.000đ', 'Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-raider-ge68-hx-13vg-048vn-i7-13700hx?sku=00907889,https://cdn2.fptshop.com.vn/unsafe/2024_5_4_638504153783552229_13VG-048VN.jpg,Đen,"{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '13700HX', 'Tốc độ CPU tối thiểu': {'displayValue': '2.1 ', 'value': 2.1}, 'Tốc độ tối đa': {'displayValue': '5 GHz', 'value': 5}, 'Số nhân': 16, 'Số luồng': 24}","{'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 4070', 'Tên đầy đủ (Card rời)': 'NVIDIA Geforce RTX 4070 8GB GDDR6', 'Bộ nhớ': '8 GB GDDR6'}","{'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': ['DDR5'], 'Tốc độ RAM': [{'displayValue': '5600 MHz', 'value': 5600}], 'Số khe cắm rời': 2, 'Hỗ trợ RAM tối đa': '64 GB'}","{'Kiểu ổ cứng': ['SSD'], 'Loại SSD': ['M2. PCIe'], 'Dung lượng': {'displayValue': '2 ', 'value': 2}}","{'Kích thước màn hình': {'displayValue': '16 inch', 'value': 16}, 'Công nghệ màn hình': 'QHD+', 'Độ phân giải': ['2560 x 1600 Pixels'], 'Tần số quét': {'displayValue': '240 ', 'value': 240}, 'Tấm nền': 'IPS', 'Độ sáng': '400 nits', 'Độ phủ màu': ['100% DCI-P3'], 'Tỷ lệ màn hình': '16:10'}","{'Cổng giao tiếp': ['3 Type C', '1 USB 3.2 Gen 2 Type-A', '1 SD Card', '1 HDMI 2.1', '1 RJ45 Gigabit Ethernet', '1 USB 3.2 Gen 1 Type-A', '1 MIC in'], 'Wifi': ['Wifi 6E'], 'Bluetooth': ['v5.3'], 'Webcam': ['Full HD Webcam (1080p Webcam)']}","{'OS': ['Windows'], 'Version': 'Windows 11 Home Single Language'}",{'Bảo mật': ['Mật khẩu']},"{'Kiểu bàn phím': 'Per-Key RGB Gaming Keyboard by SteelSeries', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad'}","{'Dung lượng pin': [{'displayValue': '99.9 WHrs', 'value': 99.9}], 'Power Supply': {'displayValue': '280 W', 'value': 280}}","{'Phụ kiện trong hộp': ['Bộ sạc điện', 'Balo']}","{'Kích thước': '357 x 284 x 22.5 mm', 'Trọng lượng sản phẩm': [{'displayValue': '2.7 kg', 'value': 2.7}], 'Chất liệu': ['Nhôm', 'Nhựa']}","{'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành (tháng)': 24, 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': ['Đen']}"
4,00906611,Laptop Asus ROG Strix 18 Gaming G814JIR-N6007W i9 14900HX/AI/32G/1TB/18' 240Hz/Nvidia RTX4070 8GB/Win11,Hàng sắp về,Asus,Laptop,Laptop Intel,['Intel Core i9-14900HX'],57990000,57990000,0,,"['Chủ thẻ FE Credit: Giảm thêm 150.000đ', 'Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/asus-rog-strix-18-gaming-g814jir-n6007w-i9-14900hx?sku=00906611,https://cdn2.fptshop.com.vn/unsafe/2024_2_16_638436931558275205_asus-rog-strix-18-gaming-g814jir-n6007w-i9-14900hx-2.jpg,Xám,,,,,,,,,,,,,
5,00912357,"Laptop Lenovo Ideapad Slim 3 - 15ABR8 R7 7730U/16GB/512GB/15.6""FHD/Win 11",Hàng sắp về,Lenovo,Laptop,,[],16390000,15890000,3,2024-10-31T23:59:00.000+07:00,"['Giảm 5% cho đơn từ 53,000đ', 'Giảm ngay 1 triệu khi mở thẻ tín dụng VPBank', 'Nhập mã FPTLAP giảm 5% tối đa 200.000đ', 'Giảm đến 700.000đ khi thanh toán trả góp qua Kredivo', 'Giảm đến 1 triệu trả góp qua thẻ Visa']",https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-15abr8-82xm00ehvn,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_slim_3_15abr8_arctic_gray_1_4fe15f9547.png,Xám,"{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 7', 'Loại CPU': '7730U', 'Tốc độ CPU tối thiểu': {'displayValue': '2 ', 'value': 2}, 'Tốc độ tối đa': {'displayValue': '4.5 GHz', 'value': 4.5}, 'Số nhân': 8, 'Số luồng': 16, 'Bộ nhớ đệm': {'displayValue': '16 MB', 'value': 16}}","{'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics'}","{'Dung lượng RAM': '16 GB (2 thanh 16 GB)', 'Loại RAM': ['DDR4'], 'Tốc độ RAM': [{'displayValue': '3200 MHz', 'value': 3200}], 'Số RAM onboard': 2, 'Hỗ trợ RAM tối đa': 'Không nâng cấp'}","{'Kiểu ổ cứng': ['SSD'], 'Loại SSD': ['1 M2. PCIe'], 'Dung lượng': {'displayValue': '512 ', 'value': 512}}","{'Kích thước màn hình': {'displayValue': '15.3 inch', 'value': 15.3}, 'Công nghệ màn hình': 'IPS', 'Độ phân giải': ['1920 x 1200 Pixels'], 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': {'displayValue': '60 ', 'value': 60}, 'Tấm nền': 'IPS', 'Độ sáng': '300 nits', 'Độ phủ màu': ['45% NTSC']}","{'Cổng giao tiếp': ['2 USB 3.2 Gen 1', '1 USB 3.2 Gen 1 Type-C', '1 HDMI 1.4', '1 Jack 3.5 mm', '1 Card reader', '1 Power connector'], 'Wifi': ['Wifi 6'], 'Bluetooth': ['v5.2'], 'Webcam': ['720P HD camera With privacy shutter']}","{'OS': ['Windows'], 'Version': 'Windows 11 Home Single Language'}",{'Bảo mật': ['Mở khóa vân tay']},"{'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad'}","{'Dung lượng pin': [{'displayValue': '47 Wh', 'value': 47}], 'Power Supply': {'displayValue': '65 W', 'value': 65}}","{'Phụ kiện trong hộp': ['Bộ sạc điện', 'Sách HDSD']}","{'Kích thước': '359.3 x 235 x 17.9 mm', 'Trọng lượng sản phẩm': [{'displayValue': '1.62 kg', 'value': 1.62}], 'Chất liệu': ['Nhựa']}","{'P/N': '82XM00EHVN', 'Xuất xứ': ['Trung Quốc'], 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành (tháng)': 24, 'Màu sắc': ['Xám']}"
